url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/dior/new-look-2024-88939.html,new-look-2024,dior,France,unisex,"2,96",395,2024.0,aldehydes,frankincense,amber,francis kurkdjian,,amber,aldehydic,fresh,fresh spicy,soapy
https://www.fragrantica.com/perfume/jo-malone-london/red-roses-cologne-2023-79465.html,red-roses-cologne-2023,jo-malone-london,UK,women,"3,08",36,2023.0,lemon,red rose,honeycomb,unknown,,rose,floral,,,
https://www.fragrantica.com/perfume/tom-ford/vanilla-sex-88588.html,vanilla-sex,tom-ford,USA,unisex,"3,11",1539,2023.0,bitter almond,"vanilla, floral notes","vanilla absolute, ultravanil, tonka bean, sandalwood",unknown,,vanilla,almond,sweet,nutty,powdery
https://www.fragrantica.com/perfume/jo-malone-london/rose-amber-cologne-2024-89145.html,rose-amber-cologne-2024,jo-malone-london,UK,women,"3,16",45,2024.0,"clove, pink pepper","rose, ginger","amber, white musk, patchouli",unknown,,rose,warm spicy,amber,musky,floral
https://www.fragrantica.com/perfume/dior/bonne-etoile-baby-dior-87597.html,bonne-etoile-baby-dior,dior,France,unisex,"3,18",28,2023.0,green pear,wild rose,white musk,francis kurkdjian,,musky,powdery,,,
https://www.fragrantica.com/perfume/tom-ford/neroli-portofino-parfum-92469.html,neroli-portofino-parfum,tom-ford,USA,unisex,"3,18",101,2024.0,"neroli, bergamot, blood orange, lemon","tunisian neroli, clary sage, jasmine sambac, pitosporum","sylkolide, musk, amber",unknown,,citrus,musky,white floral,amber,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/black-opium-storm-illusion-60586.html,black-opium-storm-illusion,yves-saint-laurent,France,women,"3,24",29,2020.0,"pink pepper, orange blossom, mandarin orange, bergamot, pear","tuberose, licorice, coffee, bitter almond, jasmine sambac","cashmirwood, white musk, vanilla, patchouli, cedar",unknown,,woody,white floral,musky,sweet,soft spicy
https://www.fragrantica.com/perfume/dior/joy-by-dior-51285.html,joy-by-dior,dior,France,women,"3,38",4346,2018.0,"bergamot, mandarin orange","jasmine, grasse rose, peach, cassis","white musk, sandalwood, cedar, patchouli, benzoin",françois demachy,,citrus,woody,powdery,white floral,musky
https://www.fragrantica.com/perfume/dolce-gabbana/the-one-sport-14225.html,the-one-sport,dolce-gabbana,Italy,men,"3,44",972,2012.0,"water notes, rosemary","cardamom, sequoia","musk, patchouli",unknown,,aquatic,woody,aromatic,warm spicy,fresh spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/y-elixir-90024.html,y-elixir,yves-saint-laurent,France,men,"3,45",788,2024.0,lavender,geranium,"frankincense, oud",dominique ropion,,fresh spicy,aromatic,lavender,amber,herbal
https://www.fragrantica.com/perfume/gucci/gucci-guilty-studs-pour-homme-22527.html,gucci-guilty-studs-pour-homme,gucci,Italy,men,"3,46",89,2013.0,"lavender, lemon",orange blossom,"cedar, patchouli",unknown,,citrus,lavender,white floral,woody,aromatic
https://www.fragrantica.com/perfume/gucci/made-to-measure-18703.html,made-to-measure,gucci,Italy,men,"3,47",1066,2013.0,"lavender, calabrian bergamot, tunisian orange blossom, anise","plum, juniper berries, cinnamon, nutmeg, water lily","leather, amber, patchouli, labdanum",unknown,,fresh spicy,aromatic,lavender,fruity,citrus
https://www.fragrantica.com/perfume/tom-ford/oud-wood-parfum-89988.html,oud-wood-parfum,tom-ford,USA,unisex,"3,49",194,2024.0,"cardamom, pink pepper, rosemary","sandalwood, patchouli, agarwood (oud), vetiver","vanilla, tonka, amber",unknown,,warm spicy,woody,vanilla,powdery,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/mon-paris-floral-eau-de-parfum-in-love-collector-59337.html,mon-paris-floral-eau-de-parfum-in-love-collector,yves-saint-laurent,France,women,"3,5",32,2020.0,"peach, pear, raspberry, bergamot","magnolia, peony, orange blossom, jasmine sambac, datura","musk, patchouli, cashmeran",olivier cresp,,floral,fruity,white floral,musky,citrus
https://www.fragrantica.com/perfume/versace/jeans-woman-12552.html,jeans-woman,versace,Italy,women,"3,52",27,2004.0,"lilac, african orange flower, neroli, freesia","jasmine, rose, nutmeg","amber, musk, vanille",unknown,,floral,white floral,fresh,citrus,rose
https://www.fragrantica.com/perfume/chanel/gabrielle-l-eau-95110.html,gabrielle-l-eau,chanel,France,women,"3,53",38,2024.0,"red berries, green notes","orange blossom, ylang ylang, tuberose, jasmine","musk, sandalwood",olivier polge,,white floral,fruity,sweet,musky,green
https://www.fragrantica.com/perfume/versace/jeans-couture-glam-639.html,jeans-couture-glam,versace,Italy,women,"3,53",180,2003.0,"aldehydes, pink pepper, petitgrain","fuchsia, butterfly orchid, rose","cedar, musk, amber",francis kurkdjian,,floral,sweet,musky,aldehydic,woody
https://www.fragrantica.com/perfume/versace/red-jeans-638.html,red-jeans,versace,Italy,women,"3,53",3145,1994.0,"peach, apricot, freesia, black currant","rose, violet, lily-of-the-valley, water lily, ylang-ylang","musk, vanilla, sandalwood",jean-pierre bethouart,,floral,fruity,powdery,rose,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/paris-rebel-collector-2014-27870.html,paris-rebel-collector-2014,yves-saint-laurent,France,women,"3,53",32,2014.0,"citruses, pink pepper, tomato leaf",rose,"musk, woody notes, amber",loc dong,,rose,citrus,aromatic,fresh spicy,musky
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-22955.html,dolce,dolce-gabbana,Italy,women,"3,54",4801,2014.0,"neroli, papaya flower","water lily, narcissus, amaryllis","musk, cashmeran",unknown,,floral,musky,fresh,powdery,aquatic
https://www.fragrantica.com/perfume/dolce-gabbana/light-blue-italian-zest-pour-homme-49202.html,light-blue-italian-zest-pour-homme,dolce-gabbana,Italy,men,"3,54",292,2018.0,"grapefruit, bergamot, lemon, mandarin orange","sichuan pepper, rosemary, hedione, palisander rosewood, freesia","musk, incense, oakmoss, amberwood",unknown,,citrus,fresh spicy,aromatic,,
https://www.fragrantica.com/perfume/gucci/gucci-guilty-pour-homme-diamond-29028.html,gucci-guilty-pour-homme-diamond,gucci,Italy,men,"3,54",68,2014.0,"italian lemon, mandarin orange, green leaves, pink pepper","lavender, neroli, orange blossom, coriander","cedar, patchouli",unknown,,citrus,aromatic,white floral,green,woody
https://www.fragrantica.com/perfume/jo-malone-london/nashi-blossom-37551.html,nashi-blossom,jo-malone-london,UK,unisex,"3,54",253,2016.0,lemon,"pear blossom, rose",white musk,fabrice pellegrin,,floral,musky,citrus,powdery,fresh
https://www.fragrantica.com/perfume/jo-malone-london/rose-magnolia-cologne-2024-89144.html,rose-magnolia-cologne-2024,jo-malone-london,UK,women,"3,54",41,2024.0,"magnolia, black pepper","may rose, rose de mai, geranium","amber, patchouli, amberwood, moss",unknown,,floral,rose,amber,fresh spicy,citrus
https://www.fragrantica.com/perfume/versace/bright-crystal-parfum-92277.html,bright-crystal-parfum,versace,Italy,women,"3,54",57,2024.0,"red fruits, yuzu, pomegranate, caramel","helvetolide, peony, magnolia, lotus","ambrox super, norlimbanol, musk",unknown,,amber,floral,fruity,fresh,citrus
https://www.fragrantica.com/perfume/jo-malone-london/lavender-coriander-cologne-59428.html,lavender-coriander-cologne,jo-malone-london,UK,unisex,"3,55",99,2020.0,sage,"lavender, coriander",tonka bean,unknown,,aromatic,lavender,herbal,soft spicy,vanilla
https://www.fragrantica.com/perfume/tom-ford/electric-cherry-78583.html,electric-cherry,tom-ford,USA,unisex,"3,55",987,2023.0,"cherry, ginger",jasmine sambac,"pink pepper, ambrettolide, musk",unknown,,musky,cherry,sweet,soft spicy,amber
https://www.fragrantica.com/perfume/dolce-gabbana/lemon-59230.html,lemon,dolce-gabbana,Italy,unisex,"3,56",131,2020.0,"sicilian lemon, calabrian bergamot, petitgrain",ginger,haitian vetiver,jérôme epinette,,citrus,aromatic,fresh spicy,woody,
https://www.fragrantica.com/perfume/jo-malone-london/red-roses-cologne-71507.html,red-roses-cologne,jo-malone-london,UK,unisex,"3,56",50,2022.0,"violet leaves, lemon","rose, bulgarian rose, turkish rose, damask rose, may rose, french rose",honeycomb,unknown,,rose,ozonic,floral,aquatic,
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-lily-72055.html,dolce-lily,dolce-gabbana,Italy,women,"3,57",478,2022.0,"passionfruit, lemon, bergamot","rose, pink lily","musk, vanilla, sandalwood",natalie gracia-cetto,nisrine bouazzaoui grillié,citrus,tropical,fruity,sweet,fresh
https://www.fragrantica.com/perfume/jo-malone-london/plum-blossom-2017-44524.html,plum-blossom-2017,jo-malone-london,UK,women,"3,57",94,2017.0,yellow plum,"plum blossom, jasmine, ylang-ylang","white musk, sandalwood",unknown,,floral,fruity,fresh,white floral,sweet
https://www.fragrantica.com/perfume/jo-malone-london/green-almond-redcurrant-cologne-2023-87709.html,green-almond-redcurrant-cologne-2023,jo-malone-london,UK,unisex,"3,57",58,2023.0,"citruses, red currant",green almond,"tonka bean, cedarwood",unknown,,fruity,citrus,almond,fresh,sweet
https://www.fragrantica.com/perfume/jo-malone-london/wisteria-lavender-cologne-59426.html,wisteria-lavender-cologne,jo-malone-london,UK,unisex,"3,57",143,2020.0,lavender,"wisteria flower, heliotrope",musk,unknown,,musky,lavender,powdery,floral,fresh spicy
https://www.fragrantica.com/perfume/dolce-gabbana/k-by-dolce-gabbana-56358.html,k-by-dolce-gabbana,dolce-gabbana,Italy,men,"3,59",2991,2019.0,"juniper berries, citruses, blood orange, sicilian lemon","pimento, lavender, clary sage, geranium","vetiver, cedar, patchouli",daphné bugey,nathalie lorson,aromatic,citrus,woody,fresh spicy,warm spicy
https://www.fragrantica.com/perfume/gucci/gucci-bamboo-30815.html,gucci-bamboo,gucci,Italy,women,"3,59",4271,2015.0,bergamot,"casablanca lily, ylang-ylang, orange blossom","sandalwood, tahitian vanilla, amber",unknown,,white floral,citrus,woody,yellow floral,sweet
https://www.fragrantica.com/perfume/versace/versus-8009.html,versus,versace,Italy,women,"3,59",1603,2010.0,"kumquat, amalfi lemon, star apple","african orange flower, stephanotis, tincture of rose","musk, ambrette (musk mallow), patchouli",nathalie lorson,,citrus,musky,white floral,aromatic,sweet
https://www.fragrantica.com/perfume/jo-malone-london/yellow-hibiscus-65929.html,yellow-hibiscus,jo-malone-london,UK,unisex,"3,6",152,2021.0,hibiscus,"rose, lime",white musk,unknown,,rose,musky,floral,citrus,powdery
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-rosa-excelsa-32612.html,dolce-rosa-excelsa,dolce-gabbana,Italy,women,"3,62",1114,2016.0,"neroli, papaya flower","rose, turkish rose, water lily, narcissus, amaryllis","musk, cashmere wood, sandalwood",unknown,,floral,rose,musky,fresh,aquatic
https://www.fragrantica.com/perfume/dolce-gabbana/k-by-dolce-gabbana-eau-de-parfum-intense-89373.html,k-by-dolce-gabbana-eau-de-parfum-intense,dolce-gabbana,Italy,men,"3,62",254,2024.0,"blood orange, sicilian lemon","fig, saffron","leather, woody notes",daphné bugey,,leather,fruity,sweet,animalic,woody
https://www.fragrantica.com/perfume/versace/versus-time-for-energy-1767.html,versus-time-for-energy,versace,Italy,unisex,"3,62",100,2001.0,"green tea, mandarin orange","lemon tree, yuzu, mint","oakmoss, cedar, amber",unknown,,citrus,green,fresh spicy,woody,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-l-absolu-platine-83296.html,libre-l-absolu-platine,yves-saint-laurent,France,women,"3,62",898,2023.0,"aldehydes, bergamot, mandarin orange","lavender, blue lavender, orange blossom","vanilla, amber",unknown,,citrus,lavender,aldehydic,white floral,aromatic
https://www.fragrantica.com/perfume/chanel/bleu-de-chanel-all-over-spray-67790.html,bleu-de-chanel-all-over-spray,chanel,France,men,"3,63",62,2021.0,"grapefruit, mint, lemon, pink pepper","ginger, iso e super, jasmine, nutmeg","incense, white musk, patchouli, labdanum, cedar, sandalwood, vetiver",jacques polge,,citrus,woody,amber,warm spicy,aromatic
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-rose-64693.html,dolce-rose,dolce-gabbana,Italy,women,"3,63",549,2021.0,"red currant, green apple, mandarin orange","rose, may rose, white peach, magnolia","musk, white wood, sandalwood",unknown,,fruity,rose,fresh,floral,sweet
https://www.fragrantica.com/perfume/gucci/gucci-guilty-elixir-de-parfum-pour-femme-84546.html,gucci-guilty-elixir-de-parfum-pour-femme,gucci,Italy,women,"3,63",325,2023.0,"violet, mandora, bergamot","wisteria, osmanthus, rose","tonka bean, patchouli, vanilla",natalie gracia-cetto,,floral,vanilla,patchouli,sweet,citrus
https://www.fragrantica.com/perfume/jo-malone-london/musk-memento-cologne-90257.html,musk-memento-cologne,jo-malone-london,UK,unisex,"3,63",54,2024.0,"aldehydes, ambrette","iris, lavender, cedar","white musk, musk, amber, patchouli",unknown,,musky,powdery,aldehydic,woody,iris
https://www.fragrantica.com/perfume/tom-ford/cafe-rose-2023-83771.html,cafe-rose-2023,tom-ford,USA,women,"3,63",1361,2023.0,"turkish rose, coffee","bulgarian rose, patchouli, cardamom, coriander, ylang-ylang","frankincense, sandalwood",antoine lie,,warm spicy,rose,woody,patchouli,aromatic
https://www.fragrantica.com/perfume/gucci/flora-by-gucci-generous-violet-14397.html,flora-by-gucci-generous-violet,gucci,Italy,women,"3,64",542,2012.0,violet leaf,"violet, iris, orris",suede,unknown,,powdery,violet,iris,ozonic,aquatic
https://www.fragrantica.com/perfume/jo-malone-london/rock-the-ages-pomegranate-noir-29530.html,rock-the-ages-pomegranate-noir,jo-malone-london,UK,unisex,"3,64",55,2015.0,"pomegranate, raspberry, rhubarb, plum, watermelon","cloves, incense, casablanca lily, jasmine, pink pepper","guaiac wood, patchouli, amber, musk",jo malone,,woody,fruity,warm spicy,sweet,amber
https://www.fragrantica.com/perfume/jo-malone-london/lavender-coriander-35882.html,lavender-coriander,jo-malone-london,UK,unisex,"3,64",61,2016.0,"coriander, juniper","lavender, wormwood","lavender, sage, tonka bean",anne flipo,,aromatic,lavender,herbal,fresh spicy,soft spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/kouros-735.html,kouros,yves-saint-laurent,France,men,"3,64",7401,1981.0,"aldehydes, coriander, clary sage, artemisia, bergamot","patchouli, carnation, geranium, vetiver, cinnamon, jasmine, orris root, lavender","civet, honey, leather, musk, oakmoss, amber, tonka bean, vanilla",pierre bourdon,,musky,animalic,aromatic,powdery,honey
https://www.fragrantica.com/perfume/chanel/chanel-no-5-eau-de-parfum-40069.html,chanel-no-5-eau-de-parfum,chanel,France,women,"3,65",8794,1986.0,"aldehydes, ylang-ylang, neroli, bergamot, peach","iris, jasmine, rose, lily-of-the-valley","sandalwood, vanilla, oakmoss, vetiver, patchouli",jacques polge,,woody,aldehydic,fresh,white floral,powdery
https://www.fragrantica.com/perfume/chanel/n01-de-chanel-l-eau-rouge-71442.html,n01-de-chanel-l-eau-rouge,chanel,France,women,"3,65",444,2022.0,"red berries, citruses","rose, jasmine, orange blossom","musk, iris",olivier polge,,rose,musky,fruity,powdery,citrus
https://www.fragrantica.com/perfume/gucci/guilty-pour-homme-11037.html,guilty-pour-homme,gucci,Italy,men,"3,65",3611,2011.0,"lavender, amalfi lemon",african orange flower,"virginia cedar, patchouli, vanilla",jacques huclier,,citrus,lavender,woody,white floral,aromatic
https://www.fragrantica.com/perfume/gucci/love-at-your-darkest-73561.html,love-at-your-darkest,gucci,Italy,unisex,"3,65",84,2022.0,black pepper,olibanum,cedar,alberto morillas,,fresh spicy,woody,amber,warm spicy,aromatic
https://www.fragrantica.com/perfume/jo-malone-london/osmanthus-blossom-2017-44525.html,osmanthus-blossom-2017,jo-malone-london,UK,women,"3,65",62,2017.0,"petitgrain, peach","osmanthus, orange blossom",cashmere wood,unknown,,fruity,white floral,floral,citrus,green
https://www.fragrantica.com/perfume/jo-malone-london/rose-blush-cologne-2023-79466.html,rose-blush-cologne-2023,jo-malone-london,UK,women,"3,65",74,2023.0,"litchi, basil",rose,white musk,unknown,,rose,musky,fruity,tropical,floral
https://www.fragrantica.com/perfume/tom-ford/orchid-soleil-38650.html,orchid-soleil,tom-ford,USA,women,"3,65",3434,2016.0,"cypress, pink pepper, bitter orange","tuberose, red lily","whipped cream, chestnut, vanilla, orchid, patchouli",sonia constant,,white floral,vanilla,sweet,tuberose,lactonic
https://www.fragrantica.com/perfume/tom-ford/bois-marocain-2022-79014.html,bois-marocain-2022,tom-ford,USA,unisex,"3,65",178,2022.0,"pink pepper, black pepper, juniper, bergamot","woody notes, cedar","sandalwood, patchouli, vetiver",shyamala maisondieu,,woody,soft spicy,fresh spicy,,
https://www.fragrantica.com/perfume/versace/yellow-diamond-13064.html,yellow-diamond,versace,Italy,women,"3,65",6138,2011.0,"amalfi lemon, pear, bergamot, neroli","mimosa, freesia, water lily, african orange flower","musk, guaiac wood, amber",unknown,,citrus,floral,yellow floral,powdery,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/l-homme-cologne-bleue-48308.html,l-homme-cologne-bleue,yves-saint-laurent,France,men,"3,65",676,2018.0,"sea notes, grapefruit, mandarin orange, blood orange, cardamom, black pepper","lavender, apple, geranium, thyme","patchouli, sandalwood, cedar",juliette karagueuzoglou,,aromatic,citrus,fresh spicy,marine,woody
https://www.fragrantica.com/perfume/gucci/flora-by-gucci-eau-de-toilette-5226.html,flora-by-gucci-eau-de-toilette,gucci,Italy,women,"3,66",5190,2009.0,"peony, citruses, mandarin orange","osmanthus, rose","sandalwood, pink pepper, patchouli",firmenich,,floral,citrus,fresh,rose,fruity
https://www.fragrantica.com/perfume/gucci/gucci-bamboo-limited-edition-43114.html,gucci-bamboo-limited-edition,gucci,Italy,women,"3,66",127,2017.0,bergamot,"casablanca lily, ylang-ylang, orange blossom","tahitian vanilla, sandalwood, ambergris",unknown,,white floral,citrus,yellow floral,woody,sweet
https://www.fragrantica.com/perfume/jo-malone-london/amber-lavender-5582.html,amber-lavender,jo-malone-london,UK,men,"3,66",673,1995.0,"lavender, bergamot, mint","clove, lily-of-the-valley, cinnamon","amber, patchouli, myrhh",jo malone,,lavender,warm spicy,aromatic,amber,fresh spicy
https://www.fragrantica.com/perfume/jo-malone-london/honeysuckle-jasmine-9554.html,honeysuckle-jasmine,jo-malone-london,UK,women,"3,66",205,1999.0,"hyacinth, neroli, galbanum, cassis","honeysuckle, jasmine, lily-of-the-valley, iris, rose",sandalwood,unknown,,white floral,green,floral,fresh,fresh spicy
https://www.fragrantica.com/perfume/tom-ford/rose-de-russie-71540.html,rose-de-russie,tom-ford,USA,unisex,"3,66",518,2022.0,white pepper,rose,"leather, woody notes",unknown,,leather,rose,fresh spicy,woody,animalic
https://www.fragrantica.com/perfume/versace/versace-pour-femme-dylan-turquoise-62966.html,versace-pour-femme-dylan-turquoise,versace,Italy,women,"3,66",2768,2020.0,"lemon, mandarin orange, pink pepper","guava, freesia, cassis, jasmine","clearwood, musk, cedar",sophie labbé,,citrus,woody,fruity,musky,soft spicy
https://www.fragrantica.com/perfume/chanel/gabrielle-43718.html,gabrielle,chanel,France,women,"3,67",6989,2017.0,"grapefruit, mandarin orange, black currant","orange blossom, jasmine, ylang-ylang, tuberose, lily-of-the-valley, pear, pink pepper","musk, sandalwood, cashmeran, orris",olivier polge,,white floral,citrus,woody,sweet,fruity
https://www.fragrantica.com/perfume/dior/j-adore-gold-supreme-divinement-or-4498.html,j-adore-gold-supreme-divinement-or,dior,France,women,"3,67",80,2006.0,"magnolia, pear, melon, peach, bergamot","jasmine, lily-of-the-valley, freesia, tuberose, plum, violet, orchid, rose","sandalwood, musk, vanilla, cedar",unknown,,floral,white floral,fruity,powdery,sweet
https://www.fragrantica.com/perfume/jo-malone-london/rose-blush-cologne-2024-89143.html,rose-blush-cologne-2024,jo-malone-london,UK,women,"3,67",42,2024.0,"basil, litchi, green notes","may rose, geranium","white musk, amberwood",unknown,,rose,green,fresh spicy,aromatic,floral
https://www.fragrantica.com/perfume/versace/metal-jeans-women-1762.html,metal-jeans-women,versace,Italy,women,"3,67",119,2001.0,"lilac, neroli, freesia, orange blossom","nutmeg, jasmine, rose","musk, ambergris, vanilla",unknown,,floral,white floral,fresh,fresh spicy,citrus
https://www.fragrantica.com/perfume/versace/versus-time-for-action-1765.html,versus-time-for-action,versace,Italy,unisex,"3,67",46,2003.0,"grapefruit, neroli","lemon verbena, rose","lemon tree, oakmoss",unknown,,citrus,mossy,earthy,,
https://www.fragrantica.com/perfume/yves-saint-laurent/young-sexy-lovely-980.html,young-sexy-lovely,yves-saint-laurent,France,women,"3,67",686,2007.0,"pear, black currant, italian mandarin","cherry blossom, magnolia, peach","musk, cedar, amber",unknown,,fruity,floral,citrus,fresh,sweet
https://www.fragrantica.com/perfume/dolce-gabbana/d-g-anthology-l-empereur-4-14407.html,d-g-anthology-l-empereur-4,dolce-gabbana,Italy,men,"3,68",76,2012.0,"iris, bergamot, amalfi lemon","virginia cedar, water notes","tobacco, sandalwood, musk",unknown,,woody,powdery,citrus,tobacco,iris
https://www.fragrantica.com/perfume/gucci/gucci-guilty-cologne-pour-homme-53867.html,gucci-guilty-cologne-pour-homme,gucci,Italy,men,"3,68",799,2019.0,"juniper berries, rosemary, calabrian bergamot","cypress, heliotrope, violet","white musk, cedar, patchouli leaf",alberto morillas,,woody,aromatic,fresh spicy,powdery,violet
https://www.fragrantica.com/perfume/jo-malone-london/grapefruit-5584.html,grapefruit,jo-malone-london,UK,unisex,"3,68",903,1992.0,"grapefruit, tangerine","rosemary, mint, paprika, jasmine","vetiver, oakmoss, patchouli",jo malone,,citrus,aromatic,fresh spicy,woody,earthy
https://www.fragrantica.com/perfume/jo-malone-london/lime-basil-mandarin-5585.html,lime-basil-mandarin,jo-malone-london,UK,unisex,"3,68",3237,1999.0,"lime, bergamot, mandarin orange","basil, thyme, iris, lilac","vetiver, patchouli",jo malone,,citrus,aromatic,fresh spicy,green,woody
https://www.fragrantica.com/perfume/tom-ford/rose-prick-58781.html,rose-prick,tom-ford,USA,unisex,"3,68",2470,2020.0,"sichuan pepper, turmeric","may rose, bulgarian rose, turkish rose","patchouli, tonka bean",guillaume flavigny,,rose,warm spicy,patchouli,fresh spicy,earthy
https://www.fragrantica.com/perfume/chanel/chanel-no-5-parfum-28711.html,chanel-no-5-parfum,chanel,France,women,"3,69",13217,1921.0,"aldehydes, ylang-ylang, neroli, bergamot, lemon","iris, jasmine, rose, orris root, lily-of-the-valley","civet, musk, sandalwood, amber, moss, vanilla, vetiver, patchouli",ernest beaux,,powdery,woody,aldehydic,iris,fresh
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-shine-59129.html,dolce-shine,dolce-gabbana,Italy,women,"3,69",1036,2020.0,"mango, quince, grapefruit","solar notes, ozonic notes, tuberose, sea salt, jasmine, orange blossom","white musk, australian sandalwood, white woods",marie salamagne,,white floral,fruity,sweet,tropical,ozonic
https://www.fragrantica.com/perfume/dolce-gabbana/light-blue-sunset-in-salina-29959.html,light-blue-sunset-in-salina,dolce-gabbana,Italy,women,"3,69",544,2015.0,"vine, violet leaf","yellow freesia, orange blossom, jasmine","amber, white musk, cedar",olivier cresp,,white floral,floral,green,ozonic,aquatic
https://www.fragrantica.com/perfume/gucci/envy-me-2-683.html,envy-me-2,gucci,Italy,women,"3,69",746,2006.0,"violet, orange oil, magnolia petals","bulgarian rose, heliotrope","patchouli, vanilla, sandalwood",unknown,,powdery,citrus,woody,floral,vanilla
https://www.fragrantica.com/perfume/gucci/gucci-guilty-love-edition-pour-femme-58767.html,gucci-guilty-love-edition-pour-femme,gucci,Italy,women,"3,69",604,2020.0,"raspberry, narcissus, watery notes, bergamot, grapefruit","violet, flower petals, jasmine sambac","musk, patchouli, amber",alberto morillas,,powdery,floral,violet,musky,fruity
https://www.fragrantica.com/perfume/gucci/gucci-premiere-eau-de-toilette-26211.html,gucci-premiere-eau-de-toilette,gucci,Italy,women,"3,69",527,2014.0,"champagne, bergamot, orange blossom","jasmine, freesia, musk, bulgarian rose","woody notes, patchouli, leather",unknown,,white floral,citrus,floral,champagne,woody
https://www.fragrantica.com/perfume/jo-malone-london/white-jasmine-mint-2278.html,white-jasmine-mint,jo-malone-london,UK,unisex,"3,69",786,2007.0,"mint, bergamot, chamomile, coriander, cardamom, black currant","jasmine, orange blossom, lily-of-the-valley, ylang-ylang, may rose","tea, vetiver, cedar, musk, dried plum, guaiac wood",david apel,,green,aromatic,white floral,fresh spicy,citrus
https://www.fragrantica.com/perfume/jo-malone-london/aqua-lemon-cologne-74045.html,aqua-lemon-cologne,jo-malone-london,UK,unisex,"3,69",61,2022.0,mandarin orange,"petitgrain, mint",cedar,unknown,,citrus,green,aromatic,,
https://www.fragrantica.com/perfume/versace/baby-blue-jeans-634.html,baby-blue-jeans,versace,Italy,men,"3,69",368,1995.0,"lime, bergamot, mandarin orange","iris, rosemary, galbanum","vanilla, musk, sandalwood, patchouli, cedar",unknown,,citrus,woody,powdery,aromatic,fresh spicy
https://www.fragrantica.com/perfume/versace/versace-woman-summer-11591.html,versace-woman-summer,versace,Italy,women,"3,69",64,2002.0,"jasmine, mandarin orange, honeysuckle, bergamot, amalfi lemon","coriander, basil, rosemary","sandalwood, vetiver, oak moss",unknown,,aromatic,citrus,white floral,woody,fresh spicy
https://www.fragrantica.com/perfume/dior/dior-me-dior-me-not-1380.html,dior-me-dior-me-not,dior,France,women,"3,7",271,2004.0,"water notes, sweet pea","peony, freesia, violet","cherry, musk",unknown,,floral,fresh,aquatic,sweet,powdery
https://www.fragrantica.com/perfume/dior/miss-dior-eau-fraiche-14152.html,miss-dior-eau-fraiche,dior,France,women,"3,7",1253,2012.0,"citruses, bergamot, galbanum","jasmine, gardenia",patchouli,françois demachy,,citrus,white floral,patchouli,woody,green
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-floral-drops-29524.html,dolce-floral-drops,dolce-gabbana,Italy,women,"3,7",1012,2015.0,"apple, neroli, papaya flower, peach","water lily, narcissus, amaryllis","musk, cashmere wood, sandalwood",jean-marc chaillan,laurent le guernec,floral,fruity,fresh,green,aquatic
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-violet-80038.html,dolce-violet,dolce-gabbana,Italy,women,"3,7",354,2023.0,"cassis, cyclamen, mandarin orange","black currant, violet, pear","musk, madagascar vanilla, sandalwood",emilie bevierre-coppermann,,fruity,powdery,woody,soft spicy,fresh
https://www.fragrantica.com/perfume/dolce-gabbana/q-by-dolce-gabbana-78873.html,q-by-dolce-gabbana,dolce-gabbana,Italy,women,"3,7",1245,2023.0,"sicilian lemon, blood orange, jasmine","cherry, heliotrope","musk, cedar",daphné bugey,,citrus,powdery,musky,cherry,woody
https://www.fragrantica.com/perfume/dolce-gabbana/the-one-gold-for-men-69000.html,the-one-gold-for-men,dolce-gabbana,Italy,men,"3,7",427,2021.0,"blood orange, ginger, sicilian bergamot","clary sage, cardamom, geranium","amberwood, haitian vetiver, patchouli",unknown,,aromatic,warm spicy,citrus,fresh spicy,woody
https://www.fragrantica.com/perfume/versace/versace-essence-exciting-1415.html,versace-essence-exciting,versace,Italy,women,"3,7",73,2000.0,"green notes, grapefruit","freesia, lily, jasmine, peach","musk, cedar",francoise caron,,green,white floral,floral,citrus,soft spicy
https://www.fragrantica.com/perfume/gucci/gucci-bamboo-eau-de-toilette-38345.html,gucci-bamboo-eau-de-toilette,gucci,Italy,women,"3,71",582,2016.0,"sicilian bergamot, orange blossom, pear, italian mandarin","casablanca lily, jasmine, ylang-ylang","white musk, ambergris, tahitian vanilla, sandalwood",unknown,,white floral,citrus,sweet,animalic,musky
